id_empresa,nome_empresa_ficticio,setor_economico,subsetor,pais,regiao,ano_referencia,porte_empresa,estagio_maturidade,split_ml,receita_bruta_usd_m,receita_liquida_usd_m,receita_liquida_t_1_usd_m,receita_liquida_t_2_usd_m,receita_recorrente_usd_m,receita_internacional_usd_m,crescimento_receita_pct,taxa_crescimento_anual_pct,lucro_bruto_usd_m,ebitda_usd_m,margem_ebitda_pct,lucro_operacional_usd_m,margem_operacional_pct,lucro_liquido_usd_m,margem_liquida_pct,margem_bruta_pct,roa_pct,roe_pct,roi_pct,ativos_totais_usd_m,passivos_totais_usd_m,divida_curto_prazo_usd_m,divida_longo_prazo_usd_m,divida_total_usd_m,patrimonio_liquido_usd_m,debt_to_equity,indice_alavancagem,cobertura_juros,ativos_circulantes_usd_m,passivos_circulantes_usd_m,caixa_usd_m,equivalentes_caixa_usd_m,capital_giro_usd_m,liquidez_corrente,liquidez_seca,liquidez_imediata,fluxo_operacional_usd_m,fluxo_investimentos_usd_m,fluxo_financiamentos_usd_m,fluxo_caixa_livre_usd_m,fluxo_caixa_livre_t_1_usd_m,variacao_caixa_usd_m,custos_operacionais_usd_m,despesas_administrativas_usd_m,despesas_financeiras_usd_m,investimentos_capex_usd_m,opex_usd_m,giro_ativo,giro_estoque,prazo_medio_recebimento_dias,prazo_medio_pagamento_dias,valor_mercado_estimado_usd_m,numero_funcionarios,market_share_estimado_pct,participacao_internacional_pct,indice_solvencia,indice_cobertura,indice_eficiencia_0_100,indice_risco_financeiro_0_100,indice_saude_financeira_0_100,score_financeiro_geral_0_100,target_deterioracao_financeira,target_probabilidade_deterioracao_pct,target_classe_risco,target_faixa_saude_financeira,target_probabilidade_insolvencia_pct,target_tende_crescer_proximo_periodo,target_fluxo_caixa_livre_proximo_periodo_usd_m,target_crescimento_receita_proximo_periodo_pct
EMP00031,Pioneira Seguros Indústrias,Bancos e Serviços Financeiros,Banco Comercial,Austrália,Oceania,2025,Média,Reestruturação,validacao,394.6915,386.5765,348.1622,317.214,281.508,87.6259,11.0334,10.393,220.7455,105.0808,27.1824,95.9951,24.8321,-4.4207,-1.1435,57.1027,-0.1077,-4.2521,6.5022,4102.9789,3999.0142,264.5451,629.8074,894.3526,103.9648,8.6025,39.4651,1.0688,1728.2779,1331.2632,130.6097,50.3566,397.0148,1.2982,1.2982,0.1359,3.8488,-5.4212,-72.0163,-2.4402,-2.2865,-73.5887,220.4286,61.0671,89.8174,6.289,281.4956,0.0942,0.0,0,0,226.6086,249,0.1962,22.6671,1.026,0.7646,51.007,91.234,10.1543,15.2614,Não,85.9603,Alto,Crítica,85.6505,Não,23.685,-3.1571
EMP00032,Conecta Pharma Soluções,Saúde,Diagnósticos,México,América Latina,2025,Pequena,Expansão,validacao,3.6249,3.4992,3.8987,4.1199,2.6428,0.6186,-10.2471,-7.8399,0.3151,0.0016,0.0457,-0.0745,-2.1279,-0.4098,-11.7122,9.0059,-10.1416,-36.2279,-1.798,4.0411,2.9099,0.7708,1.0654,1.8362,1.1313,1.6231,3.5722,-0.2089,1.2677,1.0688,0.1725,0.0654,0.1988,1.186,0.4712,0.2226,-0.2497,-0.1585,0.4106,-0.4227,-0.487,0.0024,3.0834,0.4142,0.3564,0.173,3.4976,0.8659,4.1675,69.7511,64.2396,6.4372,16,0.0707,17.6785,1.3888,0.0032,47.5873,99.0,1.0,0.0,Sim,90.1501,Alto,Crítica,67.8879,Não,-0.6047,5.5253
EMP00033,Green Rural Serviços,Agronegócio,Alimentos e Insumos,Estados Unidos,América do Norte,2025,Grande,Inicial,teste,54043.4956,51662.1096,49593.6591,47298.5998,16491.8703,29105.2824,4.1708,4.511,11209.059,295.0507,0.5711,-2499.9484,-4.839,-4262.6831,-8.2511,21.6969,-10.0744,-47.3944,-7.0389,42312.0289,33317.9727,8050.9278,11819.6321,19870.5599,8994.0562,2.2093,4.7044,-1.2261,10217.8818,9942.284,796.9001,385.5303,275.5978,1.0277,0.3905,0.1189,-2301.3979,-6197.9786,8618.1898,-8970.9198,-8999.7031,118.8133,47776.0862,3590.9727,2038.8779,6669.5219,51367.0589,1.221,3.3187,50.3578,57.7528,42579.4243,76121,20.661,56.3378,1.2699,0.0846,49.1701,99.0,3.5734,0.0,Sim,93.0278,Alto,Crítica,78.9191,Não,-8429.6702,14.8609
EMP00034,Apex Power Operações,Energia,Petróleo e Gás,Índia,Ásia,2025,Média,Madura,treino,200.0772,189.431,146.0065,123.3238,128.5783,56.6179,29.7415,23.9373,76.24,48.6691,25.6923,26.4877,13.9828,12.1244,6.4004,40.2468,3.2239,8.8039,7.8636,376.0817,238.3663,26.5668,83.5596,110.1263,137.7154,0.7997,2.7309,2.857,111.5536,69.0469,28.3251,14.6734,42.5067,1.6156,1.4292,0.6227,26.7011,-26.7775,10.0902,-1.9006,-1.7803,10.0138,133.6514,7.1105,9.2711,28.6017,140.7619,0.5037,8.7944,66.4484,75.8251,311.2676,249,4.7819,29.8884,1.5777,3.4632,55.803,7.2276,93.2057,74.2798,Não,0.5,Baixo,Excelente,0.3485,Sim,13.538,19.1588
EMP00035,Delta Connect Serviços,Telecomunicações,Telefonia Móvel,Austrália,Oceania,2025,Média,Expansão,treino,102.0662,95.5336,86.0358,84.3329,93.6229,10.206,11.0393,6.4338,48.5656,35.9801,37.6623,28.8443,30.1929,14.6329,15.317,50.8361,6.8042,27.9051,14.8502,215.0578,162.6197,34.9073,51.3319,86.2392,52.4381,1.6446,4.1012,3.6975,34.4147,34.6844,4.2809,3.7472,-0.2697,0.9922,0.8447,0.2315,21.3723,-14.3428,-4.5308,5.6801,4.98,2.4987,53.3633,6.1902,7.8011,15.6922,59.5535,0.4442,9.1787,34.3553,59.0179,170.1051,210,2.366,10.6831,1.3225,2.5546,58.6498,11.8557,88.1636,78.8267,Não,2.2386,Baixo,Excelente,0.8478,Não,3.8349,0.7004
EMP00036,Vértice Health Operações,Saúde,Farmacêutica,Brasil,América Latina,2025,Pequena,Expansão,validacao,4.4779,4.2533,4.0076,3.5779,2.0984,1.4679,6.1299,9.0305,1.5014,0.6862,16.1341,0.493,11.5909,0.2181,5.1285,35.2992,4.3429,10.546,10.4369,5.0227,2.9543,0.5125,0.9401,1.4526,2.0684,0.7023,2.4283,2.1813,0.6992,0.5559,0.2193,0.1076,0.1433,1.2577,0.4779,0.5879,0.4141,-0.1564,0.3974,0.2359,0.2356,0.6551,3.1317,0.4353,0.226,0.1782,3.567,0.8468,5.3714,84.49,62.5317,19.995,16,0.1192,34.5122,1.7001,2.1562,52.8598,43.9492,54.1639,51.7822,Não,11.1733,Baixo,Atenção,3.0576,Sim,0.3228,7.3004
EMP00037,Apex Log Capital,Logística e Transportes,Operador Logístico,Brasil,América Latina,2025,Média,Madura,treino,476.9877,462.9993,398.0835,328.0814,266.5586,78.7623,16.3071,18.7953,182.0096,71.5296,15.4492,48.376,10.4484,23.151,5.0002,39.311,4.5613,11.0804,10.8905,507.5578,298.6213,34.5941,103.4648,138.059,208.9365,0.6608,2.4292,2.9435,140.1539,73.995,38.069,22.1165,66.159,1.8941,0.7198,0.8134,51.4126,-42.1679,5.9819,5.3822,5.1242,15.2266,368.1863,23.2833,16.4346,46.0304,391.4697,0.9122,0.6046,42.1279,25.1782,540.5763,249,3.2524,17.0113,1.6997,3.1564,53.1631,3.0383,99.0,80.0719,Não,0.5,Baixo,Excelente,0.2076,Sim,12.5178,18.3025
EMP00038,Integra Power Brasil,Energia,Energia Elétrica,Alemanha,Europa,2025,Pequena,Expansão,treino,13.3485,12.6407,10.1237,8.6473,9.5725,5.1868,24.8626,20.905,3.6404,2.7342,21.6304,1.7179,13.5903,0.2612,2.0663,28.7988,1.1343,4.8932,7.4479,23.0273,17.6892,5.1796,6.0631,11.2427,5.3381,2.1061,4.3138,1.5257,5.2719,5.727,1.5046,0.9309,-0.4551,0.9205,0.7307,0.4253,1.3567,-1.5362,3.0793,-0.3207,-0.3179,2.8998,9.3823,0.5242,1.126,1.6774,9.9065,0.5489,8.279,65.0335,80.6802,12.6099,12,0.0103,41.0323,1.3018,1.3284,53.3968,85.1616,13.0502,19.9711,Sim,70.6804,Alto,Crítica,52.7665,Não,-1.3435,19.469
EMP00039,Aurora Home Soluções,Bens de Consumo,Alimentos e Bebidas,México,América Latina,2025,Grande,Madura,treino,20999.9729,20185.7436,20542.9869,18875.1567,11436.3426,5944.5274,-1.739,3.4135,7851.2045,3159.9688,15.6545,2459.9735,12.1867,1348.0462,6.6782,38.8948,7.881,19.8035,14.629,17105.1212,10298.0056,1731.3913,3612.6068,5343.9981,6807.1156,0.7851,2.5128,4.2241,2704.7927,2914.3017,1036.7597,579.506,-209.509,0.9281,0.3527,0.5546,2427.0058,-1151.9042,-553.143,1227.2079,1150.8393,721.9586,15509.8375,1515.9373,582.3598,1199.7979,17025.7748,1.1801,5.7886,34.3823,58.3528,37247.6367,63832,28.0,29.4491,1.661,3.5346,53.4101,12.8428,85.17,78.1811,Não,2.3028,Baixo,Excelente,0.6222,Não,869.1071,2.4317
EMP00040,Blue Petro Capital,Energia,Energia Elétrica,França,Europa,2025,Média,Inicial,treino,251.2324,242.6624,193.0662,180.4917,157.3915,118.0399,25.6887,15.9505,121.5159,67.6575,27.8813,44.0467,18.1514,24.4225,10.0644,50.0761,5.9402,16.7447,11.5413,411.141,265.2888,39.0814,75.2498,114.3312,145.8522,0.7839,2.8189,6.1393,155.3755,114.6455,21.6039,18.5815,40.73,1.3553,1.2396,0.3505,42.1531,-26.672,21.0291,12.8085,10.6097,36.5102,161.7358,13.2691,7.1745,29.3446,175.0049,0.5902,9.1344,30.03,52.9999,416.9356,249,0.1558,48.6437,1.5498,4.7615,57.1183,1.0903,97.9145,82.8687,Não,0.5,Baixo,Excelente,0.1588,Não,25.6193,1.3837
EMP00041,Central Mercantil Brasil,Varejo,Varejo Especializado,Estados Unidos,América do Norte,2025,Média,Expansão,validacao,70.2829,64.7724,60.434,56.9066,10.6047,4.1965,7.1787,6.6876,10.0425,0.937,1.4466,-0.8556,-1.3209,-5.0038,-7.7252,15.5043,-9.1286,-44.0637,-1.7343,54.8143,43.4586,10.8757,16.7606,27.6363,11.3558,2.4337,4.827,-0.2367,4.8697,8.9131,0.5932,0.3838,-4.0434,0.5464,0.2076,0.1096,-2.1245,-2.5967,7.0357,-4.7311,-4.3912,2.3146,57.9739,5.8615,3.6149,2.6067,63.8354,1.1817,6.8213,3.0,38.466,28.5767,249,2.9343,6.4788,1.2613,0.1681,48.9873,99.0,1.0,0.0,Não,95.3626,Alto,Crítica,83.3985,Não,-2.6501,3.8278
EMP00042,Delta Infra International,Construção Civil,Materiais de Construção,Índia,Ásia,2025,Pequena,Madura,treino,9.2235,8.6512,11.4687,14.152,0.9195,1.4144,-24.5669,-21.8138,2.0163,0.4593,5.3088,0.2569,2.9697,-0.5417,-6.2616,23.3067,-5.3214,-25.2779,2.6883,10.1798,8.0368,2.8534,1.7909,4.6443,2.143,2.1672,4.7503,0.3835,2.1011,1.9826,0.377,0.1503,0.1184,1.0597,0.4027,0.2659,-0.3971,-0.2908,0.0828,-0.7195,-0.7221,-0.6051,7.3667,0.8253,0.6699,0.3224,8.1919,0.8498,2.0694,71.6192,51.7804,0.9401,31,0.0039,16.3495,1.2666,0.3881,49.3987,98.2333,5.4032,1.599,Sim,95.7339,Alto,Crítica,70.7977,Não,-0.6262,5.2394
EMP00043,Aurora Mecânica Partners,Indústria,Automotivo,Canadá,América do Norte,2025,Grande,Reestruturação,treino,2153.0251,2048.5529,1934.3497,1822.8649,726.5367,747.3152,5.904,6.0099,640.9751,323.7848,15.8055,216.9551,10.5907,21.578,1.0533,31.2892,0.4917,1.8721,5.4265,4388.4951,3235.855,499.5647,1335.632,1835.1967,1152.6401,1.5922,3.8073,1.4164,957.3603,885.5819,136.0261,69.4432,71.7784,1.0811,0.739,0.232,147.2725,-174.8021,252.9408,-46.0431,-43.5502,225.4113,1571.1318,153.6363,153.1789,193.3156,1724.7681,0.4668,4.6466,66.9789,54.7708,3069.2351,4918,28.0,36.4802,1.3562,1.3319,52.1725,88.3311,10.6701,16.9899,Não,76.6819,Alto,Crítica,49.0653,Não,-68.6612,6.4143
EMP00044,Inova Professional Holding,Serviços Empresariais,Serviços Profissionais,México,América Latina,2025,Média,Madura,treino,532.2566,505.2399,433.4694,415.5816,325.1375,120.052,16.5572,10.2607,295.9114,101.5857,20.1064,91.9738,18.204,61.3264,12.1381,58.5685,17.8704,30.3173,25.1172,343.1728,140.8908,26.1977,30.1821,56.3798,202.282,0.2787,1.6965,14.8839,120.8278,68.7184,19.2751,8.6296,52.1094,1.7583,1.7583,0.4061,59.9619,-19.2014,-9.251,39.6112,36.502,31.5095,347.1078,56.5464,6.1794,20.3507,403.6542,1.4723,0.0,50.4242,45.0094,1068.2667,249,28.0,23.7614,2.4357,9.3241,55.213,1.0,99.0,91.3183,Não,0.5,Baixo,Excelente,0.1,Sim,60.6819,19.2639
EMP00045,Progressa Industrial Holding,Indústria,Máquinas e Equipamentos,Estados Unidos,América do Norte,2025,Pequena,Inicial,validacao,31.6942,30.199,25.6297,22.5272,10.9645,8.8585,17.8281,15.7825,6.4505,3.5122,11.6301,2.2401,7.4177,1.9049,6.3078,21.36,8.3778,23.0564,11.3702,22.7375,14.4756,2.2939,5.2535,7.5474,8.2619,0.9135,2.7521,4.1836,5.975,4.5356,1.2896,0.9791,1.4394,1.3173,0.5006,0.5002,4.1394,-1.5956,2.774,2.3751,2.1029,5.3178,24.9194,1.7674,0.5354,1.7643,26.6869,1.3282,5.1752,78.5121,59.7303,25.1502,49,0.0757,29.3337,1.5707,3.7035,52.592,3.5673,97.332,86.5679,Não,0.5459,Baixo,Excelente,0.2973,Sim,1.1319,13.5933
EMP00046,Progressa Finance Capital,Bancos e Serviços Financeiros,Seguros,Alemanha,Europa,2025,Pequena,Inicial,teste,12.3287,11.8441,13.2455,13.0179,9.514,3.2303,-10.5801,-4.6151,3.7307,0.9289,7.8425,0.6688,5.6468,-2.9249,-24.6952,31.4981,-2.6626,-210.0458,1.7349,109.8504,108.4579,12.6877,12.3776,25.0653,1.3925,18.0,78.8863,0.1846,32.0641,41.5789,2.7328,1.6564,-9.5148,0.7712,0.7712,0.1056,-3.934,-0.1865,3.8319,-4.1264,-4.2934,-0.2886,9.1602,1.755,3.6237,0.1924,10.9152,0.1078,0.0,0,0,12.9291,49,0.0174,27.2735,1.0128,0.1572,44.8928,99.0,1.0,3.3754,Sim,98.6952,Alto,Crítica,98.0,Não,-2.0039,3.2634
EMP00047,Magna Engenharia Capital,Construção Civil,Incorporação,Brasil,América Latina,2025,Pequena,Expansão,treino,6.6668,6.1826,6.0074,6.2144,0.0,0.6533,2.9166,-0.2558,1.9733,0.4634,7.496,0.3227,5.2188,0.0559,0.9041,31.9163,0.7615,2.5218,4.5211,7.3403,5.1236,1.1124,1.8071,2.9196,2.2166,1.3171,3.3114,0.895,0.8415,0.9466,0.1624,0.0836,-0.1051,0.889,0.3378,0.2599,0.2664,-0.1266,0.1844,0.1303,0.1213,0.3242,5.3676,0.3515,0.3605,0.1361,5.7192,0.8423,2.3037,87.1548,79.1822,6.4051,19,1.3605,10.5666,1.4326,0.8265,50.4197,64.0924,42.3411,36.8501,Não,42.9611,Médio,Atenção,15.9819,Sim,0.2985,12.6136
EMP00048,Delta Construtora International,Construção Civil,Engenharia,Índia,Ásia,2025,Pequena,Madura,treino,8.2029,7.9566,7.4836,7.156,0.5265,0.0,6.32,5.4457,2.3908,0.6944,8.7278,0.5089,6.3961,0.0804,1.0105,30.0484,0.606,2.1484,4.3815,13.2684,9.526,1.6308,2.4528,4.0836,3.7425,1.0911,3.5454,1.1564,4.3568,3.3763,0.9356,0.3096,0.9805,1.2904,0.6101,0.3688,0.2604,-0.2613,-0.6515,-0.0455,-0.0444,-0.6524,6.5811,0.6811,0.4401,0.306,7.2622,0.5997,2.4231,109.1154,65.4351,6.496,42,0.2345,0.0,1.3929,0.9466,50.8121,47.9082,50.8108,41.8609,Não,16.5124,Baixo,Atenção,5.0485,Não,0.3286,3.7477
EMP00049,Valor Cloud Group,Tecnologia,Semicondutores,Brasil,América Latina,2025,Grande,Inicial,treino,9937.5361,9574.9482,9318.2755,9016.4263,5960.8068,2304.2298,2.7545,3.0507,6018.8884,1642.1778,17.1508,1362.8189,14.2332,695.2102,7.2607,62.8608,4.5809,8.4174,8.9772,15176.224,6917.0331,348.9092,3140.1832,3489.0924,8259.1909,0.4224,1.8375,3.302,7192.6447,4320.4286,2308.984,767.3078,2872.2161,1.6648,1.541,0.712,1103.8892,-403.5806,897.4255,700.3086,678.7706,1597.734,6941.4277,991.3426,412.7254,403.5806,7932.7703,0.6309,6.6472,77.9712,49.3508,44052.583,29326,28.0,24.0652,2.194,3.4534,53.4303,7.5386,90.2587,74.7397,Não,0.5,Baixo,Excelente,0.2691,Não,811.9795,0.9647
EMP00050,Estratega Mobility Holding,Logística e Transportes,Portos e Terminais,Estados Unidos,América do Norte,2025,Média,Expansão,treino,68.6777,65.7191,53.1569,52.5759,44.463,12.0469,23.6324,11.8028,16.3044,5.7565,8.7593,1.3457,2.0477,-1.7127,-2.6061,24.8092,-3.0308,-16.5289,2.9168,56.5097,46.1479,13.9137,11.5464,25.4601,10.3618,2.4571,5.4536,0.5183,9.6118,9.063,1.6546,1.3566,0.5488,1.0606,0.403,0.3323,3.4393,-7.2546,8.3355,-4.5555,-4.2105,4.5203,54.8853,5.0773,2.5965,7.9948,59.9626,1.163,0.7208,70.5819,32.486,40.3065,249,0.3542,18.3309,1.2245,1.1285,51.2317,89.4867,10.3188,9.5577,Não,74.0104,Alto,Crítica,63.1075,Sim,-1.6606,17.6968
EMP00051,Delta Care Empreendimentos,Saúde,Equipamentos Médicos,Reino Unido,Europa,2025,Pequena,Madura,treino,3.2524,3.1582,2.8201,2.721,2.013,0.7308,11.9883,7.7335,1.6673,0.6628,20.9877,0.5164,16.3516,0.3297,10.4399,52.7923,9.9267,25.6058,15.0349,3.3214,2.0338,0.3962,0.8014,1.1976,1.2876,0.9301,2.5795,6.3711,0.989,0.6217,0.2759,0.1292,0.3673,1.5909,1.0957,0.6517,0.4589,-0.2345,0.16,0.2208,0.2015,0.3845,2.1351,0.3602,0.0811,0.2381,2.4954,0.9508,4.8434,67.9862,56.8521,8.3593,10,0.002,23.1406,1.6331,4.3499,55.0725,2.9163,93.0616,87.4647,Não,0.5,Baixo,Excelente,0.1403,Sim,0.2444,8.8436
EMP00052,Crescent Fiber Capital,Telecomunicações,Banda Larga,Brasil,América Latina,2025,Pequena,Reestruturação,treino,11.4281,11.1089,9.9993,9.4366,10.7399,0.501,11.0965,8.4994,6.2133,3.8165,34.355,2.6168,23.5563,1.1583,10.4272,55.931,5.6891,22.8207,14.7737,20.3606,15.2847,3.1336,4.8248,7.9583,5.0758,1.5679,4.0113,2.6575,1.5939,2.2108,0.667,0.2999,-0.6169,0.7209,0.472,0.4373,2.399,-1.3987,-1.3273,0.993,0.8962,-0.3271,6.2757,1.0168,0.9847,1.406,7.2924,0.5456,8.8965,33.4216,65.6163,22.2542,26,0.0887,4.5095,1.3321,2.4642,57.3036,15.9382,90.5007,77.8034,Não,5.0696,Baixo,Excelente,1.599,Sim,1.693,10.4163
EMP00053,Atlas Connect Operações,Telecomunicações,Telefonia Móvel,Estados Unidos,América do Norte,2025,Pequena,Madura,validacao,26.2904,25.0779,21.7718,20.9632,23.2255,5.454,15.1849,9.3748,14.4985,9.5696,38.1594,6.8012,27.1204,4.1116,16.3953,57.8138,8.2757,31.0827,17.0468,49.6828,36.4549,8.8278,10.1276,18.9553,13.2279,1.433,3.7559,5.1064,9.6954,11.4591,2.2906,2.3235,-1.7636,0.8461,0.7424,0.4027,7.1192,-3.5461,-0.0895,3.1864,2.7061,3.4836,13.9008,1.6075,1.3319,3.9328,15.5083,0.5048,8.9064,24.0977,62.1392,60.4055,49,0.0379,21.7484,1.3629,3.2762,59.8259,2.5449,99.0,88.7001,Não,1.0396,Baixo,Excelente,0.423,Sim,4.1914,5.7251
EMP00054,Nexus Produtos Operações,Bens de Consumo,Alimentos e Bebidas,Índia,Ásia,2025,Média,Inicial,treino,48.0857,45.3068,35.4605,31.5537,20.9849,8.6795,27.7667,19.8274,21.1683,6.7164,14.8243,4.9913,11.0167,3.0245,6.6756,46.7222,9.621,28.3316,17.7043,31.4363,20.761,4.4751,5.5809,10.0561,10.6753,0.942,2.9448,4.1638,6.9947,5.6154,1.8957,1.0133,1.3793,1.2456,0.4733,0.518,4.5864,-3.4546,1.8827,0.8837,0.758,3.0145,33.4753,5.115,1.1987,3.7027,38.5903,1.4412,4.3867,37.4563,62.0847,88.7596,159,2.015,19.1572,1.5142,3.3511,53.242,10.3357,89.2001,84.1296,Não,0.5,Baixo,Excelente,0.4446,Sim,0.4224,9.0132
EMP00055,Terranova Networks Holding,Telecomunicações,Infraestrutura de Telecom,Estados Unidos,América do Norte,2025,Média,Reestruturação,validacao,115.3636,111.2022,110.0851,109.2241,89.9131,8.5342,1.0148,0.9015,57.6257,38.9154,34.9952,28.2575,25.4109,14.6166,13.1441,51.8206,6.2842,35.8425,16.0736,232.5941,191.8142,51.3565,47.2193,98.5758,40.78,2.4173,5.7036,2.6161,22.1433,32.1671,1.4025,0.4582,-10.0238,0.6884,0.5265,0.0578,26.0216,-17.118,4.6144,8.0672,6.8484,13.518,64.2096,8.0772,10.8016,17.9544,72.2868,0.4781,10.2888,61.6602,67.1211,248.7376,181,0.3174,7.6745,1.2126,1.9413,57.235,49.864,52.7707,55.5884,Não,42.1011,Médio,Atenção,10.3812,Não,10.5534,-2.7718
EMP00056,Nexus Infra International,Construção Civil,Incorporação,Alemanha,Europa,2025,Pequena,Reestruturação,treino,25.9706,25.479,25.0527,23.5298,2.3418,1.3533,1.7016,4.0595,7.9352,1.638,6.4288,1.0252,4.0237,0.2619,1.0278,31.1439,0.5856,1.7353,2.6133,44.719,29.6276,2.7625,11.2451,14.0076,15.0914,0.9282,2.9632,1.5071,23.7361,14.8156,2.2946,2.5412,8.9205,1.6021,1.0292,0.3264,0.7635,-0.6376,0.2957,0.1112,0.1129,0.4216,21.5613,2.2797,0.6802,0.6523,23.841,0.5698,2.0669,89.6056,62.8868,24.537,49,0.3289,5.3115,1.5094,1.3911,50.9578,20.8759,78.669,59.1184,Não,0.8853,Baixo,Excelente,0.9503,Não,0.4154,4.3873
EMP00057,Progressa Energy Indústrias,Energia,Renováveis,Japão,Ásia,2025,Pequena,Madura,treino,27.4881,26.7125,26.5756,25.4156,26.1782,6.6239,0.5149,2.5195,12.0337,8.359,31.2926,6.2726,23.482,4.046,15.1464,45.0488,8.1619,20.5061,12.0932,49.5711,29.8406,6.0536,10.9351,16.9887,19.7306,0.861,2.5124,10.0993,14.003,12.9867,3.1072,0.8358,1.0163,1.0783,0.9495,0.3036,6.0555,-3.7782,-2.9173,1.6479,1.7454,-0.6399,17.3046,1.0489,0.6211,4.4076,18.3534,0.5389,8.7776,63.3152,43.0831,45.0225,45,0.1511,24.7972,1.6612,4.8862,58.4684,3.0416,97.7599,87.4593,Sim,0.5,Baixo,Excelente,0.1,Não,1.818,-18.1178
EMP00058,Global Home Empreendimentos,Bens de Consumo,Alimentos e Bebidas,Alemanha,Europa,2025,Pequena,Madura,treino,29.4152,28.1806,29.2714,28.7369,9.5001,10.3145,-3.7266,-0.9728,13.3486,4.8136,17.0813,3.7265,13.2235,2.113,7.4979,47.3683,10.0259,22.5415,16.6219,21.0751,11.7014,0.9249,5.4575,6.3824,9.3737,0.6809,2.2483,9.4879,5.8572,4.0784,0.8748,0.9517,1.7788,1.4362,0.9034,0.4479,3.7533,-1.7904,-0.2733,1.8112,1.8924,1.6895,22.1598,1.2072,0.3928,1.942,23.367,1.3372,6.8261,33.9488,63.5014,42.6762,49,0.0126,36.6015,1.8011,8.6075,54.2557,9.6406,88.2509,84.4816,Não,0.5,Baixo,Excelente,0.1028,Não,1.4349,-7.5068
EMP00059,Dinamika Infra Holding,Construção Civil,Infraestrutura,Austrália,Oceania,2025,Grande,Inicial,treino,24527.1943,23959.6273,22709.6338,23375.3872,1298.1795,4690.6828,5.5042,1.242,5875.4939,1645.4127,6.8674,1057.3178,4.4129,-440.2484,-1.8375,24.5225,-0.8591,-3.1695,2.1598,51245.1079,37355.1389,6303.8768,14427.3901,20731.2669,13889.969,1.4925,3.6894,0.6645,18027.5677,12299.7379,2196.1098,1138.7012,5727.8298,1.4657,0.7706,0.2711,158.277,-803.0933,1495.7033,-723.9799,-740.8517,850.8869,20679.8849,1634.3297,1591.1822,882.2568,22314.2146,0.4675,2.1151,77.4262,45.3501,14606.2513,91947,28.0,19.5774,1.3718,0.6036,50.0566,75.3698,26.356,23.6327,Não,49.4138,Médio,Crítica,29.4181,Não,-698.8749,-0.9664
EMP00060,Valor Transportes Group,Logística e Transportes,Transporte Rodoviário,Brasil,América Latina,2025,Média,Madura,treino,211.6916,201.1971,189.9339,177.0822,114.9641,51.5845,5.9301,6.5917,38.1727,26.7393,13.2901,13.2596,6.5903,4.246,2.1104,18.9728,2.3362,9.0072,8.0287,181.7528,134.6122,27.4596,44.8165,72.2761,47.1406,1.5332,3.8555,1.1674,45.6551,39.2721,4.747,3.1458,6.383,1.1625,0.4418,0.201,18.493,-23.6822,24.6179,-7.3869,-7.3824,19.4287,159.4727,14.985,11.3578,25.8798,174.4577,1.107,0.4373,42.0188,23.5701,157.3116,249,0.2778,25.6388,1.3502,1.6404,51.9872,90.2945,10.0334,20.2508,Sim,71.9268,Alto,Crítica,50.441,Não,-28.2854,3.4145
EMP00061,Dinamika Engenharia Indústrias,Construção Civil,Engenharia,Índia,Ásia,2025,Pequena,Madura,treino,7.7353,7.3099,5.7935,4.6148,1.1098,0.1814,26.1752,25.8585,1.9359,0.2744,3.7541,0.0276,0.3769,-0.0925,-1.2659,26.4828,-0.9108,-2.7199,0.3137,10.1591,6.7571,1.409,2.0803,3.4893,3.4021,1.0257,2.9862,0.0682,2.3605,2.1453,0.8755,0.2548,0.2152,1.1003,0.4181,0.5269,0.0655,-0.2842,0.1146,-0.2229,-0.2208,-0.1041,6.5364,0.4991,0.4038,0.2885,7.0355,0.7195,2.6928,80.9431,75.4903,3.9303,21,0.6055,2.4819,1.5035,0.4174,49.5614,55.3791,43.5886,34.1243,Não,21.516,Baixo,Atenção,10.0823,Sim,0.2301,25.1023
EMP00062,Magna Fabril Empreendimentos,Indústria,Materiais Industriais,Estados Unidos,América do Norte,2025,Grande,Madura,validacao,12022.9776,11464.8539,10391.5939,9329.0124,5180.0731,4983.7588,10.3282,10.8578,4636.7145,1783.4879,15.5561,1128.7932,9.8457,789.7637,6.8886,40.4429,6.0493,13.3695,9.2555,13055.4483,7148.235,1048.6234,2036.8537,3085.477,5907.2133,0.5223,2.2101,5.4353,4946.8802,2895.5023,707.6834,426.1347,2051.3779,1.7085,1.2873,0.3916,1096.9256,-758.5711,-279.4318,338.3545,309.3701,58.9228,8958.3938,722.9722,207.6764,758.5711,9681.3659,0.8782,5.5993,77.1645,62.5641,15209.5544,42637,6.5381,43.4699,1.8264,4.4989,53.6898,1.8888,97.2933,82.0846,Não,0.5,Baixo,Excelente,0.128,Não,798.2525,3.1564
